Genes	Podocytes	Glomes	Kidney
XLOC_019789	2.26641	23.3084	38.276
XLOC_019790	23.2788	20.9745	24.985
XLOC_019791	56.7527	30.6952	37.9689
XLOC_019792	0	0	0
XLOC_019793	0.112011	4.71937	0.871031
XLOC_019794	2.42836	2.06094	1.62661
XLOC_019795	0.14777	0.274525	0.0749105
XLOC_019796	0.060951	0	0
XLOC_019797	16.3596	8.16226	8.94026
XLOC_019798	17.3098	9.35816	11.3341
XLOC_019799	81.9406	46.8903	26.1915
XLOC_019800	0	0.059138	0
XLOC_019801	0	0.0373577	0
XLOC_019802	3.23479	5.74157	3.97084
XLOC_019803	13.1679	25.3941	16.4043
XLOC_019804	0.054988	0.290886	0.112341
XLOC_019805	16.7002	13.6142	23.3732
XLOC_019806	2.98605	4.69097	3.02251
XLOC_019807	14.5994	14.1766	6.93941
XLOC_019808	23.2312	16.2809	9.73431
XLOC_019809	0.018573	0.188714	0.068365
XLOC_019810	88.7028	61.497	63.2511
XLOC_019811	0.942189	2.20515	0.987788
XLOC_019812	9.3316	9.61609	6.92104
XLOC_019813	1.2099	7.12759	8.18397
XLOC_019814	0.098442	2.40905	1.92404
XLOC_019815	1.03215	6.96536	7.76809
XLOC_019816	7.807	11.9333	12.983
XLOC_019817	0.534494	2.97924	2.59208
XLOC_019818	0.32997	1.26015	1.01153
XLOC_019819	0.01235	0.307487	0.448268
XLOC_019820	0	0	0
XLOC_019821	0	0	0
XLOC_019822	0	0	0
XLOC_019823	10.2056	9.38783	8.00182
XLOC_019824	0.041752	0.523073	2.46914
XLOC_019825	5.49024	4.39757	3.58717
XLOC_019826	7.24719	5.64342	4.79974
XLOC_019827	0.548477	0.543716	0.552702
XLOC_019828	1.2691	1.09091	1.01196
XLOC_019829	0.36684	1.58802	0.87324
XLOC_019830	0	0	0
XLOC_019831	6.95718	13.5478	29.0325
XLOC_019832	0	0	0
XLOC_019833	13.1716	20.9897	17.8357
XLOC_019834	0	0.30088	0.214942
XLOC_019835	0.41713	1.22522	1.94561
XLOC_019836	4.38127	8.19492	10.745
XLOC_019837	38.6576	42.0077	69.4458
XLOC_019838	0	0.0173135	0.0377805
XLOC_019839	0	0	0
XLOC_019840	0	0.00511117	0.0866917
XLOC_019841	35.2565	27.2843	29.9116
XLOC_019842	3.10076	0	0
XLOC_019843	3.45779	0	0.0841345
XLOC_019844	29.9375	27.5374	13.3574
XLOC_019845	15.5839	13.6678	12.5769
XLOC_019846	0.212377	0.546716	2.15492
XLOC_019847	2.18688	1.11765	3.71883
XLOC_019848	0	0	0
XLOC_019849	0	0	0
XLOC_019850	0.397955	0	0
XLOC_019851	0	0	0
XLOC_019852	0	0	0.037193
XLOC_019853	0.411864	0.279909	0
XLOC_019854	6.21803	9.25951	3.384
XLOC_019855	0.319179	0.479604	0.731893
XLOC_019856	17.3119	14.5652	11.3774
XLOC_019857	3.83538	9.55669	12.045
XLOC_019858	0	0.0202083	0.038133
XLOC_019859	0	0	0
XLOC_019860	0.537981	1.23693	1.04535
XLOC_019861	1.78751	2.85603	3.8337
XLOC_019862	7.95776	9.83995	10.941
XLOC_019863	0	0.0684125	0.0537095
XLOC_019864	0.012282	0.00642183	0
XLOC_019865	0	0.056922	0.0346127
XLOC_019866	0	0	0
XLOC_019867	0	0	0
XLOC_019868	0	0	0
XLOC_019869	74.2824	45.0599	68.0812
XLOC_019870	0	0	0
XLOC_019871	0.247498	0.33692	0.434061
XLOC_019872	5.67626	8.88317	5.49585
XLOC_019873	26.2811	17.0187	16.4096
XLOC_019874	0	0	0
XLOC_019875	1.7624	0	0
XLOC_019876	0	0	0
XLOC_019877	0	0	0
XLOC_019878	0	0	0
XLOC_019879	15.036	22.4211	42.1622
XLOC_019880	35.4599	74.6347	95.6614
XLOC_019881	0	0	0
XLOC_019882	0	0.184216	0
XLOC_019883	0.111256	0.254858	0.291
XLOC_019884	0.198807	0.205203	0.10023
XLOC_019885	0.084238	0.44636	0.262796
XLOC_019886	43.9016	46.1459	49.3531
XLOC_019887	8.21531	16.9901	10.829
XLOC_019888	16.2084	19.2121	11.3983
XLOC_019889	0	0.0251058	0.0926343
XLOC_019890	85.2217	103.152	72.452
XLOC_019891	10.3192	10.1621	8.23094
XLOC_019892	3.97577	10.6475	4.92862
XLOC_019893	23.1647	18.4286	27.6958
XLOC_019894	2.99115	5.5698	5.65457
XLOC_019895	1.18926	3.64084	3.89281
XLOC_019896	0	0.013489	0
XLOC_019897	3.7507	16.1186	5.50306
XLOC_019898	0	1.13697	0.128899
XLOC_019899	0	0.0286128	0.0446755
XLOC_019900	0	0.0425817	0.170956
XLOC_019901	0.051859	0.186148	0.845078
XLOC_019902	0	0.203845	0.968024
XLOC_019903	0	0.0180725	0
XLOC_019904	0	0	0
XLOC_019905	0	0	0
XLOC_019906	0	0	0
XLOC_019907	0	0	0
XLOC_019908	13.6713	5.90695	8.08801
XLOC_019909	0	0.004938	0
XLOC_019910	0	0.0174673	0
XLOC_019911	0	0.0596918	0
XLOC_019912	0.312578	0	0.281904
XLOC_019913	0	0	0
XLOC_019914	4.04638	3.77491	4.38588
XLOC_019915	0.139383	0.463124	0.22522
XLOC_019916	0	0.338936	0.465807
XLOC_019917	0	0	0
XLOC_019918	1.53658	0.0580897	0.0360338
XLOC_019919	0	0	0
XLOC_019920	0	0.0128978	0.0301015
XLOC_019921	0	0.0174228	0
XLOC_019922	0.173192	0.977248	0.065382
XLOC_019923	0.054237	0.214717	0.0624992
XLOC_019924	0.099787	0.222124	0.402668
XLOC_019925	1.60979	2.61914	0.639901
XLOC_019926	24.5579	11.7829	8.49537
XLOC_019927	8.37317	16.819	9.05356
XLOC_019928	0	0	0
XLOC_019929	25.6635	2.07088	2.0137
XLOC_019930	0	0	0
XLOC_019931	0	0	0.10031
XLOC_019932	0	0	0
XLOC_019933	0	0.0149355	0.0143752
XLOC_019934	0	0.111274	0.166983
XLOC_019935	0.122444	7.60354	25.5727
XLOC_019936	98.448	198.051	371.359
XLOC_019937	1.13653	7.52276	9.78466
XLOC_019938	0	0	0
XLOC_019939	0	0.0004955	0.00170625
XLOC_019940	0	0	0
XLOC_019941	108.552	53.3496	33.099
XLOC_019942	2.1187	3.91332	7.08225
XLOC_019943	0	0	0
XLOC_019944	0	0.0297588	0
XLOC_019945	9.99791	13.9505	17.3531
XLOC_019946	0.835168	6.5012	5.40915
XLOC_019947	0.625629	4.94407	3.6159
XLOC_019948	0	0	0
XLOC_019949	0	0	0
XLOC_019950	0.073862	0	0.274242
XLOC_019951	4.13131	2.69013	4.75985
XLOC_019952	0	0.0100387	0
XLOC_019953	42.6906	20.516	18.9024
XLOC_019954	0.419151	0.386992	0.409911
XLOC_019955	19.3326	16.5922	12.1787
XLOC_019956	0.009171	0.393989	0.213668
XLOC_019957	12.0315	11.4262	10.9744
XLOC_019958	0	0	0
XLOC_019959	2.84424	4.68188	6.46229
XLOC_019960	0	0	0
XLOC_019961	2.59226	28.8483	8.9603
XLOC_019962	0	0	0
XLOC_019963	0	0.012753	0
XLOC_019964	0	0	0
XLOC_019965	0	0	0
XLOC_019966	55.8987	44.1157	70.3525
XLOC_019967	7.40974	18.8311	11.6052
XLOC_019968	0	0.0154598	0.00321175
XLOC_019969	0	0.0277062	0.043574
XLOC_019970	16.6512	27.1885	43.1604
XLOC_019971	0.052253	0.165073	0.329803
XLOC_019972	0	0.00580933	0.0844655
XLOC_019973	821.673	221.277	5.10155
XLOC_019974	7.52901	5.19199	0.172549
XLOC_019975	29.7924	26.0571	27.4534
XLOC_019976	0.486546	1.42765	1.88585
XLOC_019977	5.09873	12.6154	30.6505
XLOC_019978	0.103309	0.295108	0.98202
XLOC_019979	1.57115	9.43765	29.7378
XLOC_019980	0	0	0
XLOC_019981	0	0	0
XLOC_019982	0	0	0
XLOC_019983	0	0	0
XLOC_019984	0	0.0526022	0.0092385
XLOC_019985	0	0.00340383	0
XLOC_019986	0	15.0115	15.919
XLOC_019987	0	18.7522	14.4297
XLOC_019988	0	0.746448	2.23204
XLOC_019989	0.043856	0.120865	0.175959
XLOC_019990	0	0	0
XLOC_019991	0	0	0
XLOC_019992	32.9757	24.6135	9.3324
XLOC_019993	2.12375	5.33114	2.20825
XLOC_019994	1.73204	2.64735	1.36432
XLOC_019995	12.0797	19.693	20.5273
XLOC_019996	0	0.0817433	0.278252
XLOC_019997	29.2797	23.5438	4.14708
XLOC_019998	1.69964	6.77717	1.12099
XLOC_019999	1.32802	3.72346	0.408897
XLOC_020000	0	0	1.70233
XLOC_020001	0	2.37543	7.35539
XLOC_020002	0	0	0
XLOC_020003	6.82673	6.8623	7.89523
XLOC_020004	28.5544	11.9737	9.71077
XLOC_020005	0	0.33307	0.838198
XLOC_020006	0	0.003519	0
XLOC_020007	0	0.229005	0.948308
XLOC_020008	0	0	0
XLOC_020009	0	0	0
XLOC_020010	4.78664	11.6213	9.53691
XLOC_020011	0	0	0
XLOC_020012	0	0	0
XLOC_020013	0	0	0
XLOC_020014	0	0.0164203	0
XLOC_020015	0	0	0
XLOC_020016	0	0	0
XLOC_020017	0	0	0.0765115
XLOC_020018	0	0	0.27253
XLOC_020019	0.229587	1.38834	0.441448
XLOC_020020	0	0	0
XLOC_020021	38.7202	30.2382	39.5029
XLOC_020022	2.72915	1.99804	1.49005
XLOC_020023	58.0593	55.3836	48.0097
XLOC_020024	0	0.0212307	0.0593782
XLOC_020025	0	0	0.15544
XLOC_020026	0	0	0
XLOC_020027	0	0	0
XLOC_020028	34.2647	25.226	14.1406
XLOC_020029	0.05251	0.15287	0.118372
XLOC_020030	0.188928	0.761174	0.163469
XLOC_020031	0.011148	0.0103343	0.0342052
XLOC_020032	23.8864	15.4787	14.5497
XLOC_020033	43.5608	22.7263	46.0606
XLOC_020034	0.058383	0.0858038	0.0193863
XLOC_020035	0.307556	0.801951	1.31351
XLOC_020036	0	0.0325957	0.164415
XLOC_020037	0	0	0
XLOC_020038	46.1676	38.6438	21.2797
XLOC_020039	4.4818	7.27838	12.0176
XLOC_020040	1.49347	5.71575	8.0218
XLOC_020041	0	0	0
XLOC_020042	15.169	11.9565	18.2584
XLOC_020043	0	0	0
XLOC_020044	1.3444	1.49495	2.557
XLOC_020045	0.06948	0.353353	0.823234
XLOC_020046	0.189399	0.218366	0.625863
XLOC_020047	2.56564	4.19426	8.57293
XLOC_020048	0	0.0499175	0.0324945
XLOC_020049	0	0	0
XLOC_020050	0.264522	0.287757	0.357075
XLOC_020051	0.036379	0.274728	0.589341
XLOC_020052	0	0.00575817	0
XLOC_020053	2.37144	6.84891	6.68725
XLOC_020054	0.206397	0.314512	0.751548
XLOC_020055	0.032855	0.185996	0.183053
XLOC_020056	0	0	0
XLOC_020057	1.75343	0.137462	1.89945
XLOC_020058	0.040435	0.980173	0.419881
XLOC_020059	0.449229	6.49694	6.81046
XLOC_020060	0.249431	4.18657	1.5904
XLOC_020061	0	0	0
XLOC_020062	34.1025	17.5072	20.6766
XLOC_020063	0	0.00340383	0.0457403
XLOC_020064	0.028928	0.0151165	0
XLOC_020065	0.059731	0.0564513	0.0721317
XLOC_020066	0.096206	0.15009	0.106936
XLOC_020067	1.25907	8.90968	3.10782
XLOC_020068	0	0	0
XLOC_020069	1.94569	8.03606	2.8077
XLOC_020070	0.150151	0.991948	0.0769377
XLOC_020071	8.9444	15.5692	3.2899
XLOC_020072	0	0	0
XLOC_020073	0.355122	5.84227	15.6373
XLOC_020074	1.48659	11.2421	34.0549
XLOC_020075	0	0.0753513	0
XLOC_020076	55.0205	46.4603	42.171
XLOC_020077	0.068803	0	0
XLOC_020078	0	0.00141867	0
XLOC_020079	0	0.00352033	0
XLOC_020080	0	0	0
XLOC_020081	0	0.003035	0
XLOC_020082	5.7305	7.88651	2.17034
XLOC_020083	0	0	0
XLOC_020084	9.38458	6.87074	7.81768
XLOC_020085	0.161453	0	0
XLOC_020086	0.046739	0.0227973	0
XLOC_020087	6.51932	1.86523	1.78737
XLOC_020088	0.541255	5.82569	4.17124
XLOC_020089	0.243063	6.64389	4.33117
XLOC_020090	0	0	0
XLOC_020091	3.13719	0	0.0862673
XLOC_020092	144.358	217.808	473.219
XLOC_020093	0	0	0.0424565
XLOC_020094	140.24	47.5313	3.24405
XLOC_020095	0.166294	0.0310925	0.356387
XLOC_020096	0.148587	0	0.327711
XLOC_020097	11.3324	10.1545	9.47528
XLOC_020098	0	0.0674943	0.0294675
XLOC_020099	9.70538	5.03526	5.25562
XLOC_020100	0.287846	0.0695923	0
XLOC_020101	0.302422	0.0143297	0.0404038
XLOC_020102	0	0	0
XLOC_020103	0	0.0231188	0
XLOC_020104	0.086263	0.565434	0.310242
XLOC_020105	0	0.00287567	0.0088895
XLOC_020106	0	0.0056285	0
XLOC_020107	0	0.00668	0
XLOC_020108	0	0	0
XLOC_020109	0	0.00367467	0
XLOC_020110	0	0	0
XLOC_020111	27.0591	22.302	6.92182
XLOC_020112	3.13559	3.1364	1.42302
XLOC_020113	3.74058	6.20581	9.88386
XLOC_020114	0	0.003435	0
XLOC_020115	24.6503	14.3961	6.66755
XLOC_020116	0.006498	0.00790983	0
XLOC_020117	4.47553	13.0699	7.03962
XLOC_020118	0.064545	53.6002	202.155
XLOC_020119	0.045525	44.498	149.192
XLOC_020120	0.098573	3.32104	4.13221
XLOC_020121	0.060688	41.5938	128.657
XLOC_020122	63.7149	42.0984	78.1688
XLOC_020123	0	0.175637	0
XLOC_020124	7.71868	19.332	10.0399
XLOC_020125	2.81195	3.83986	2.05106
XLOC_020126	10.3301	5.5221	4.56112
XLOC_020127	0	0	0
XLOC_020128	0.004436	0.00421783	0
XLOC_020129	0	0.00342783	0
XLOC_020130	1.9127	2.75098	1.76409
XLOC_020131	0.407315	2.21113	1.28736
XLOC_020132	0.422697	1.92129	1.19669
XLOC_020133	17.2305	16.5698	10.7841
XLOC_020134	0	0	0
XLOC_020135	0	0	0
XLOC_020136	0	0.110689	0.337921
XLOC_020137	0.016497	0.103174	0.301067
XLOC_020138	38.3613	29.9234	31.5775
XLOC_020139	0.666938	2.16144	1.47083
XLOC_020140	0.005925	0.005191	0.019486
XLOC_020141	1.52091	0.205009	0.437866
XLOC_020142	21.4386	22.248	16.782
XLOC_020143	5.5018	2.38849	2.06835
XLOC_020144	0	0.0289412	0.441882
XLOC_020145	6.78671	3.74426	2.84208
XLOC_020146	0	0	0
XLOC_020147	1.59076	1.96527	1.24013
XLOC_020148	0	0.0641205	0
XLOC_020149	22.978	13.0615	17.6863
XLOC_020150	0	0	0
XLOC_020151	2.29335	6.36708	7.24718
XLOC_020152	2.4609	9.41465	8.13644
XLOC_020153	12.8185	34.5652	31.204
XLOC_020154	1.54601	5.8696	5.12847
XLOC_020155	0.336154	1.14566	1.83071
XLOC_020156	4907.16	1242.17	51.4113
XLOC_020157	0	0	0
XLOC_020158	0	0	0
XLOC_020159	0.032258	0.0913338	0.0534375
XLOC_020160	43.3742	58.4448	96.2652
XLOC_020161	0.257172	2.81494	2.62515
XLOC_020162	0	0.0179555	0.010955
XLOC_020163	0	0	0
XLOC_020164	14.0781	19.534	23.4708
XLOC_020165	0	0	0
XLOC_020166	0.158564	0.692407	0.283028
XLOC_020167	0	0	0
XLOC_020168	0	0	0
XLOC_020169	0	0.184377	0
XLOC_020170	7.86287	35.0801	24.9379
XLOC_020171	0.031853	0.0332608	0
XLOC_020172	2.69347	4.81602	3.17087
XLOC_020173	67.7545	42.2369	42.3711
XLOC_020174	0	0	0
XLOC_020175	0	0	0
XLOC_020176	0	0	0
XLOC_020177	5.51724	134.218	2.48965
XLOC_020178	0	0	0
XLOC_020179	0	0	0.0742295
XLOC_020180	0	0	0
XLOC_020181	40.7779	30.091	19.424
XLOC_020182	0	0.134389	0.469794
XLOC_020183	0.08403	21.7134	31.4952
XLOC_020184	17.6856	16.4725	6.55615
XLOC_020185	0.018679	0.047237	0
XLOC_020186	0.210901	0.621714	0.380493
XLOC_020187	0	0.242547	0.0950272
XLOC_020188	0	0.300844	0
XLOC_020189	12.6457	70.723	34.983
XLOC_020190	0	0.0731652	0.156046
XLOC_020191	0.046768	0.0433147	0.110979
XLOC_020192	22.8188	13.0296	5.02909
XLOC_020193	0	0.0121465	0
XLOC_020194	16.4939	13.7545	11.6065
XLOC_020195	11.1575	11.5089	13.5259
XLOC_020196	18.5208	32.071	27.1926
XLOC_020197	0	0.032704	0
XLOC_020198	5.32042	13.2122	11.7277
XLOC_020199	27.316	18.0645	24.5634
XLOC_020200	0	0.007979	0.147545
XLOC_020201	0.014712	0	0
XLOC_020202	44.5542	13.1865	5.60545
XLOC_020203	0	0	0
XLOC_020204	0	0	0
XLOC_020205	0	0.0129113	0.107107
XLOC_020206	1.85124	0.0958527	0.714197
XLOC_020207	0	0	0
XLOC_020208	0	0	0
XLOC_020209	0.006002	0	0
XLOC_020210	0	0	0
XLOC_020211	0	0	0
XLOC_020212	0	0	0
XLOC_020213	11.1031	29.6569	5.94179
XLOC_020214	1.64031	2.4355	0.827723
XLOC_020215	0.596259	1.65138	0.700825
XLOC_020216	0	0	0.0710902
XLOC_020217	6.84281	18.5796	47.866
XLOC_020218	0.831087	4.50855	10.0203
XLOC_020219	0	0	0
XLOC_020220	0.011523	0.124594	0.305392
XLOC_020221	0	0.165591	0.0679847
XLOC_020222	0.291099	1.99126	1.8375
XLOC_020223	146.165	62.4119	41.303
XLOC_020224	0.43967	0.0890163	0.145982
XLOC_020225	1.99436	0.627417	1.01284
XLOC_020226	9.28077	10.062	5.86361
XLOC_020227	0	0	0
XLOC_020228	0.069639	0.109023	0.0210443
XLOC_020229	0	0.238091	0
XLOC_020230	0	0.0465518	0.0652975
XLOC_020231	0	0	0.243013
XLOC_020232	0.499682	19.1146	1.76641
XLOC_020233	0.026535	2.79977	0.567117
XLOC_020234	0.017639	1.75067	0.309867
XLOC_020235	0	0	0
XLOC_020236	6.92624	148.663	336.763
XLOC_020237	0	1.22433	4.6423
XLOC_020238	0	0	0
XLOC_020239	0	0	0
XLOC_020240	0	0	0
XLOC_020241	38.0297	35.2329	20.1889
XLOC_020242	0.065271	10.5317	22.0181
XLOC_020243	27.5179	64.4569	102.558
XLOC_020244	0	0	0
XLOC_020245	0	0	0
XLOC_020246	0	0	0.0279405
XLOC_020247	0	0	0
XLOC_020248	0	0	0
XLOC_020249	0	0.245443	0.779867
XLOC_020250	49.1336	62.3805	56.3984
XLOC_020251	52.7709	70.5397	59.0581
XLOC_020252	0	0	0
XLOC_020253	26.6536	12.3227	15.8675
XLOC_020254	41.7004	23.9844	26.3469
XLOC_020255	4.16986	4.16162	3.35871
XLOC_020256	0.249686	0.226493	0.690966
XLOC_020257	0.971997	4.09908	2.41335
XLOC_020258	11.0938	9.58095	8.59083
XLOC_020259	41.8306	18.2125	18.2313
XLOC_020260	24.8395	12.7994	14.6453
XLOC_020261	0.059777	1.9206	1.01706
XLOC_020262	0	0	0
XLOC_020263	0	0	0
XLOC_020264	0	0	0
XLOC_020265	51.4488	22.3901	60.8433
XLOC_020266	29.9878	77.429	191.135
XLOC_020267	0.557477	2.8707	3.05062
XLOC_020268	0.182943	0.554156	1.01582
XLOC_020269	0.160346	1.14588	0.294492
XLOC_020270	0	0	0
XLOC_020271	0.567917	0.442452	0
XLOC_020272	1.9625	0.565602	0.037887
XLOC_020273	0	0	0
XLOC_020274	7.06627	1.90228	0.877626
XLOC_020275	0.042552	0.0784402	0.0538768
XLOC_020276	12.5692	5.41194	3.46427
XLOC_020277	0	0.071563	0.401487
XLOC_020278	0.14314	0.0737727	0.309119
XLOC_020279	0	0.247221	0.218602
XLOC_020280	44.4742	24.1137	4.5742
XLOC_020281	5.9808	6.36148	27.7757
XLOC_020282	0.891129	0	0.25456
XLOC_020283	0	0	0.0970535
XLOC_020284	0	0.246271	0
XLOC_020285	0.01872	0.187874	0.32457
XLOC_020286	0.010257	0.0941793	0.8742
XLOC_020287	0	0	0
XLOC_020288	3.68019	1.66808	1.64246
XLOC_020289	10.3516	8.87395	5.21942
XLOC_020290	0.121387	0.256387	0.371113
XLOC_020291	0	0.434684	0.365042
XLOC_020292	18.012	11.7024	14.7258
XLOC_020293	0.503294	1.70061	1.299
XLOC_020294	0	0.00269083	0.00781225
XLOC_020295	14.5905	8.49122	7.95376
XLOC_020296	5.52092	7.33548	9.04799
XLOC_020297	24.1655	17.6158	3.61073
XLOC_020298	0	0	0
XLOC_020299	0.270507	5.38356	11.361
XLOC_020300	4.3405	43.6956	2.8743
XLOC_020301	0.008126	0.0052985	0.0110005
XLOC_020302	0.010624	0.0177783	0.156861
XLOC_020303	0	0.278399	1.01468
XLOC_020304	0	0	0
XLOC_020305	0	0.0119287	0
XLOC_020306	0.314263	0.132593	0.209442
XLOC_020307	0	0.0024195	0
XLOC_020308	0.004766	0.00147867	0
XLOC_020309	0	0	0
XLOC_020310	0	0	0
XLOC_020311	0.102432	0	0
XLOC_020312	0	0	0
XLOC_020313	94.4994	100.262	112.778
XLOC_020314	0	0.017912	0.0631468
XLOC_020315	0	0.0079725	0
XLOC_020316	257.173	56.2174	13.6573
XLOC_020317	0	0	0
XLOC_020318	0	0.0110405	0
XLOC_020319	2.16563	0.195874	0.0457098
XLOC_020320	0	0	0
XLOC_020321	0	0.195565	0
XLOC_020322	6.51399	53.9249	118.367
XLOC_020323	0	0	0
XLOC_020324	0.044239	0.0954245	0.0489333
XLOC_020325	82.9676	43.1109	38.7941
XLOC_020326	1.30941	1.42665	0.553292
XLOC_020327	0	0.0171153	0.0164695
XLOC_020328	0	0.0121832	0.0321913
XLOC_020329	0	0.0663598	0
XLOC_020330	21.6721	26.2839	19.4113
XLOC_020331	2.29242	5.44976	2.03879
XLOC_020332	8.77198	7.09061	10.1789
XLOC_020333	0.173945	0.201826	0
XLOC_020334	0.03338	0.166639	0.36148
XLOC_020335	22.0966	20.6977	24.3655
XLOC_020336	0	0.009373	0
XLOC_020337	0	0	0
XLOC_020338	0	0	0
XLOC_020339	7.17656	8.15879	1.43331
XLOC_020340	0.351098	2.20146	5.7641
XLOC_020341	61.7701	82.8744	146.054
XLOC_020342	22.5006	19.7848	6.44041
XLOC_020343	99.029	39.5314	70.3899
XLOC_020344	55.1325	68.0219	122.046
XLOC_020345	0	0.043295	0
XLOC_020346	0	0	0
XLOC_020347	2.71886	4.86916	8.16093
XLOC_020348	0.387199	1.01909	0.877833
XLOC_020349	0.409584	1.09182	0.296767
XLOC_020350	0.241365	2.00756	0.573039
XLOC_020351	0.233685	1.50407	0.454908
XLOC_020352	0.209684	2.85483	0.727176
XLOC_020353	0.2949	4.39114	1.01772
XLOC_020354	13.7406	13.6687	17.1
XLOC_020355	3.05829	6.7319	5.53072
XLOC_020356	526.683	202.847	26.3311
XLOC_020357	0	0.041019	0.437727
XLOC_020358	0	0	0
XLOC_020359	0	0	0
XLOC_020360	0	0.0020215	0
XLOC_020361	0	0.00141183	0
XLOC_020362	0	0	0
XLOC_020363	0	0.00769917	0.188922
XLOC_020364	0	0.120828	0.595263
XLOC_020365	0	0.110694	0.616526
XLOC_020366	0	0.131223	0.935233
XLOC_020367	0	0.212222	0.712833
XLOC_020368	0	0.382443	1.63921
XLOC_020369	0	0.408134	1.77198
XLOC_020370	0	0.00234683	0
XLOC_020371	0	0.00369333	0
XLOC_020372	0	0	0
XLOC_020373	1.90847	0	0
XLOC_020374	0	0	0
XLOC_020375	0	0	0
XLOC_020376	0	0	0
XLOC_020377	0	0.0106213	0
XLOC_020378	0	0	0
XLOC_020379	5.40419	5.09131	4.71254
XLOC_020380	0	1.60479	1.68206
XLOC_020381	0	0	0
XLOC_020382	0	0.007798	0
XLOC_020383	18.6736	13.3723	17.7843
XLOC_020384	0.17927	0	0.0570867
XLOC_020385	0	0	0
XLOC_020386	0	0	0
XLOC_020387	0	0	0
XLOC_020388	0	0	0
XLOC_020389	18.9976	15.912	8.55731
XLOC_020390	0	0.0288815	0.015129
XLOC_020391	1.52151	1.75209	2.07215
XLOC_020392	11.0826	18.976	16.878
XLOC_020393	1.13356	1.69477	0.652214
XLOC_020394	0.006227	0.00410067	0.00563125
XLOC_020395	0.007644	0.125535	0.0927305
XLOC_020396	4.73379	17.9065	5.78041
XLOC_020397	0.830275	4.90677	2.08129
XLOC_020398	18.882	17.4986	12.2697
XLOC_020399	0	0	0.0997858
XLOC_020400	2.02054	3.17387	3.01949
XLOC_020401	5.45673	5.95979	5.86653
XLOC_020402	0	0	0
XLOC_020403	0	0.0119163	0
XLOC_020404	0.030823	0.288931	0.184559
XLOC_020405	24.5266	21.7415	28.6285
XLOC_020406	14.9327	6.58033	5.62525
XLOC_020407	0	0	0.0242025
XLOC_020408	0	0.0040155	0
XLOC_020409	0	0	0
XLOC_020410	0.746634	42.3815	2.85933
XLOC_020411	9.22374	15.8216	9.04881
XLOC_020412	0	0.0170207	0
XLOC_020413	14.9069	48.3276	89.6775
XLOC_020414	0.67279	3.50321	5.45952
XLOC_020415	0.820416	4.3136	7.35411
XLOC_020416	4.39135	29.5293	49.6244
XLOC_020417	0.254631	0.715783	0.372623
XLOC_020418	3.68722	5.06721	5.00045
XLOC_020419	0	0.107788	7.56305
XLOC_020420	5.36382	104.231	209.609
XLOC_020421	21.2915	27.3784	25.3324
XLOC_020422	0	0	0
XLOC_020423	0	0.0034775	0
XLOC_020424	0	0	0
XLOC_020425	31.0364	19.3514	25.9221
XLOC_020426	0.122318	0.118951	0.170072
XLOC_020427	0.606821	0.848791	0.551615
XLOC_020428	0	0.50603	0.39029
XLOC_020429	0.056789	12.9603	38.4913
XLOC_020430	4.77953	4.93893	4.22024
XLOC_020431	67.1426	39.4006	31.6251
XLOC_020432	0	0.150679	0.210579
XLOC_020433	102.895	28.662	19.878
XLOC_020434	7.39289	5.61861	5.33552
XLOC_020435	0	0.0335457	0.34677
XLOC_020436	0	0.201218	0.0378508
XLOC_020437	0	0.180554	0.0984895
XLOC_020438	0.295546	2.74474	1.0112
XLOC_020439	0.01274	0.161239	0.0566187
XLOC_020440	0	0.16456	0.110193
XLOC_020441	0	0.13004	0.0358643
XLOC_020442	3.24987	2.0804	0.969785
XLOC_020443	0	0	0
XLOC_020444	0	0.0141013	0
XLOC_020445	11.3858	15.6393	16.665
XLOC_020446	0.532938	2.93462	1.87626
XLOC_020447	0.653664	3.44674	2.07246
XLOC_020448	8.07182	5.88113	5.0126
XLOC_020449	0.292117	0.852006	0.451031
XLOC_020450	32.2068	26.2273	27.5159
XLOC_020451	0	0.0144025	0
XLOC_020452	0.040787	0.0611395	0
XLOC_020453	39.979	73.3278	70.8755
XLOC_020454	1.15939	4.86524	3.07853
XLOC_020455	0.031292	2.02198	0.3303
XLOC_020456	0	0	0
XLOC_020457	0	0	0
XLOC_020458	7.23388	9.96914	13.7332
XLOC_020459	0.703878	2.52749	2.05772
XLOC_020460	56.0706	41.1481	40.1169
XLOC_020461	4.36142	0.398633	0
XLOC_020462	0.185131	0.283283	0.153368
XLOC_020463	0.006853	0.0526558	0.0250213
XLOC_020464	18.68	21.9015	16.3528
XLOC_020465	0.234103	1.31199	0.85717
XLOC_020466	0.401941	1.54002	0.65689
XLOC_020467	0.420168	0.86384	0.519164
XLOC_020468	0.675193	4.57211	3.60078
XLOC_020469	0	0	0
XLOC_020470	0	0	0
XLOC_020471	0	0	0
XLOC_020472	0	0	0
XLOC_020473	10.2546	22.2916	7.80822
XLOC_020474	0.06661	0.492598	0.57421
XLOC_020475	0.294816	0.467861	0.18148
XLOC_020476	0	0	0
XLOC_020477	0.012171	0.298524	0.581807
XLOC_020478	0	0	0
XLOC_020479	9.49285	19.5005	16.3851
XLOC_020480	0.104892	0.110757	0
XLOC_020481	0	5.39955	8.55154
XLOC_020482	0.100485	3.93041	6.39513
XLOC_020483	0	1.68174	2.19835
