gene_id,K002000061_49347,K002000061_49348,K002000061_49350,K002000061_49346,K002000061_49349,K002000061_49351
XLOC_023266,3514,3395,3464,3886,4963,4120
XLOC_016549,108,109,73,58,50,53
XLOC_023261,555,734,593,667,733,689
XLOC_023260,2558,2590,2766,2798,3446,2907
XLOC_023263,36,117,75,65,81,140
XLOC_023262,5,24,44,15,30,27
XLOC_023269,243,240,311,202,269,246
XLOC_008249,4142,3866,3931,3527,4203,3820
XLOC_002899,0,0,0,0,0,0
XLOC_002898,0,0,0,0,0,0
XLOC_002893,3,0,0,0,0,0
XLOC_002892,0,0,0,0,0,0
XLOC_002891,0,0,0,0,0,0
XLOC_002890,666,743,720,690,903,1028
XLOC_002897,1359,1034,1001,1446,1913,1503
XLOC_002896,0,0,0,0,0,0
XLOC_002895,0,0,0,0,0,0
XLOC_002894,4216,4076,4681,4062,4677,4250
XLOC_008338,0,0,0,0,0,0
XLOC_008339,0,2,0,0,0,0
XLOC_008334,7,11,15,11,18,8
XLOC_008335,5,11,7,14,9,16
XLOC_008336,74,77,47,57,69,98
XLOC_008337,68,93,55,55,56,88
XLOC_008330,153,358,192,199,173,235
XLOC_008331,9,33,0,9,0,4
XLOC_008332,1442,1382,1381,1230,1468,1239
XLOC_008333,0,0,0,0,0,0
XLOC_025313,137,142,162,91,147,153
XLOC_025312,1896,2550,2437,2307,3015,2369
XLOC_008563,3586,5799,4184,3597,4413,3714
XLOC_008802,0,10,0,0,15,0
XLOC_008803,6762,8255,7220,6462,8072,8185
XLOC_008800,365,353,339,288,377,423
XLOC_008801,0,0,0,0,0,0
XLOC_008806,59,85,70,80,53,48
XLOC_008807,13,14,15,14,16,10
XLOC_008804,0,0,3,0,0,0
XLOC_008805,0,1,5,1,0,0
XLOC_008808,0,0,0,0,7,0
XLOC_008809,58,142,145,147,131,134
XLOC_008206,0,0,0,0,0,0
XLOC_016249,2921,2420,2276,3132,2833,2595
XLOC_016248,3,3,11,5,5,3
XLOC_016247,0,0,0,0,0,0
XLOC_016246,720,1106,966,961,1182,1252
XLOC_016245,0,0,0,0,23,5
XLOC_016244,0,0,0,0,0,0
XLOC_016243,875,2057,1651,1527,1905,1791
XLOC_016242,1292,1485,1228,1176,1399,1367
XLOC_016241,0,0,0,0,0,0
XLOC_016240,12,36,12,12,22,33
XLOC_024141,0,0,0,0,0,0
XLOC_024140,205,348,160,283,167,193
XLOC_024143,0,0,0,0,0,0
XLOC_024142,0,0,0,0,0,0
XLOC_024145,0,0,0,0,3,0
XLOC_024144,0,0,0,0,2,0
XLOC_024147,0,2,0,7,3,2
XLOC_024146,0,0,0,0,0,0
XLOC_024149,8832,12710,11371,10982,12735,13068
XLOC_024148,5,7,7,0,8,26
XLOC_013294,16,19,38,44,36,21
XLOC_008479,7,5,6,3,12,15
XLOC_008478,0,0,6,0,0,2
XLOC_008473,0,0,0,0,0,0
XLOC_008472,0,68,0,58,69,61
XLOC_008471,0,0,0,0,0,0
XLOC_008470,0,0,0,0,0,0
XLOC_008477,0,0,0,0,0,0
XLOC_008476,87,82,82,44,83,66
XLOC_008475,9953,10545,10762,10968,13125,11539
XLOC_008474,1425,1689,1539,1684,1986,1944
XLOC_026778,0,0,0,0,0,0
XLOC_026779,0,0,0,0,0,0
XLOC_026770,0,0,0,0,0,0
XLOC_026771,0,0,0,0,0,0
XLOC_026772,0,0,0,0,0,0
XLOC_026773,0,0,0,0,0,0
XLOC_026774,0,0,0,0,0,0
XLOC_026775,0,0,0,0,0,0
XLOC_026776,0,0,0,0,0,0
XLOC_026777,0,0,0,0,0,0
XLOC_025230,55,36,53,30,30,29
XLOC_025231,0,3,4,5,7,0
XLOC_025232,0,0,0,0,0,0
XLOC_025233,0,0,0,0,0,0
XLOC_025234,0,0,0,0,0,0
XLOC_025235,0,0,0,0,0,0
XLOC_025236,3,15,7,2,3,3
XLOC_025237,3,5,3,1,7,3
XLOC_025238,2,5,9,3,7,9
XLOC_025239,0,0,0,6,0,0
XLOC_021920,16470,14948,15318,15046,21059,16979
XLOC_021921,51,99,58,78,101,63
XLOC_021922,140,144,142,167,157,185
XLOC_021923,1605,2385,2460,2253,2717,2422
XLOC_021924,716,577,651,764,882,685
XLOC_021925,0,0,0,0,0,0
XLOC_021926,0,8,0,0,1,0
XLOC_021927,3,2,1,2,0,0
XLOC_021928,18877,18458,17561,16896,20550,17704
XLOC_021929,0,0,0,0,0,0
XLOC_023690,0,3,0,0,6,3
XLOC_023691,0,0,0,0,0,0
XLOC_023692,0,0,0,0,0,0
XLOC_023693,0,0,0,0,0,0
XLOC_023694,0,1,0,0,0,0
XLOC_023695,0,0,0,0,0,0
XLOC_023696,0,3,0,0,0,0
XLOC_023697,0,0,0,0,0,0
XLOC_023698,0,0,0,3,0,0
XLOC_023699,0,0,0,0,0,0
XLOC_020347,90,93,111,89,138,112
XLOC_020346,0,0,0,0,0,6
XLOC_020345,0,4,0,0,0,0
XLOC_020344,15578,16778,14942,13349,17197,16661
XLOC_020343,5879,3097,2677,2468,5316,5600
XLOC_020342,2587,2125,2476,2873,3566,2864
XLOC_020341,4827,7867,5875,5855,5674,6279
XLOC_020340,43,117,89,89,56,77
XLOC_020349,23,30,32,33,40,21
XLOC_020348,105,128,143,131,119,98
XLOC_021698,3136,3648,3231,2942,3391,3508
XLOC_021699,1928,1999,1964,1875,2552,2395
XLOC_021692,12,31,19,23,35,31
XLOC_021693,2,24,6,3,13,17
XLOC_021690,209,239,219,246,262,232
XLOC_021691,5680,5978,5354,5050,6376,5683
XLOC_021696,5435,5611,5313,4408,5579,4991
XLOC_021697,0,0,0,3,0,0
XLOC_021694,3106,4015,3678,3436,4507,3793
XLOC_021695,1533,1531,1441,1439,1807,1597
XLOC_015499,0,0,0,0,0,0
XLOC_015498,0,0,0,0,0,0
XLOC_015493,418,358,393,341,409,405
XLOC_015492,26955,25669,27108,30912,40087,36742
XLOC_015491,0,0,0,0,4,0
XLOC_015490,472,601,529,447,492,605
XLOC_015497,7861,8283,7995,6450,7954,8519
XLOC_015496,79,120,138,161,125,160
XLOC_015495,19,29,35,25,30,27
XLOC_015494,32,30,24,35,23,30
XLOC_012153,33,68,70,38,50,69
XLOC_012152,1008,996,1033,800,1069,769
XLOC_012151,4552,4840,4668,4538,5276,5098
XLOC_012150,13926,13953,15010,11169,13187,11654
XLOC_017389,76,86,72,104,95,67
XLOC_017388,13,16,12,7,15,16
XLOC_012155,0,0,0,0,0,0
XLOC_012154,37661,32580,41069,25479,25840,24809
XLOC_017385,0,0,0,0,0,0
XLOC_017384,128,80,108,58,60,81
XLOC_017387,10628,11652,10112,10186,11270,10863
XLOC_017386,83,92,133,134,135,143
XLOC_017381,300,342,355,361,342,323
XLOC_017380,4831,4874,4902,4708,5611,5051
XLOC_017383,13376,14118,13258,12598,15285,13371
XLOC_017382,435,429,428,388,511,350
XLOC_015729,4758,5489,5222,4329,5214,4921
XLOC_015728,17,14,12,36,18,17
XLOC_015725,6442,6858,6258,6358,6714,6445
XLOC_015724,0,1,0,2,5,3
XLOC_015727,0,0,0,3,0,2
XLOC_015726,20,17,16,17,25,17
XLOC_015721,8,5,8,0,10,6
XLOC_015720,1077,2024,1346,1416,1076,1652
XLOC_015723,0,0,0,0,0,0
XLOC_015722,232,251,269,198,308,246
XLOC_017657,0,0,0,0,4,5
XLOC_005970,44,28,42,18,47,24
XLOC_005973,11,8,11,27,23,22
XLOC_005972,19547,20285,19164,17200,23059,19863
XLOC_017653,29,26,28,17,31,27
XLOC_005974,415,489,441,418,606,341
XLOC_017651,0,0,0,0,0,0
XLOC_017650,0,0,0,0,0,0
XLOC_022271,140,184,140,185,186,201
XLOC_022270,0,0,0,0,0,1
XLOC_022273,0,0,0,0,0,0
XLOC_022272,130,141,156,125,154,176
XLOC_022275,0,0,0,0,0,0
XLOC_022274,0,0,0,0,0,0
XLOC_017659,0,0,0,0,0,0
XLOC_022276,0,0,0,0,0,0
XLOC_027218,0,0,0,0,0,0
XLOC_015665,0,0,0,0,0,0
XLOC_020248,0,0,0,0,0,0
XLOC_020249,11,13,0,0,9,19
XLOC_020246,0,0,0,0,0,0
XLOC_020247,0,0,0,0,0,0
XLOC_020244,0,0,0,0,0,0
XLOC_027213,0,0,0,0,0,0
XLOC_027214,0,0,0,0,0,0
XLOC_020243,5242,9781,6998,6640,5869,7285
XLOC_027216,0,0,0,0,0,0
XLOC_020241,5173,4825,4953,4156,4322,4934
XLOC_019127,578,1008,540,617,550,627
XLOC_019126,0,0,0,0,0,0
XLOC_019125,0,0,0,0,0,0
XLOC_019124,2,0,3,0,0,0
XLOC_019123,446,409,512,397,545,407
XLOC_019122,1993,1589,1645,1664,2189,1632
XLOC_019121,16744,14633,14435,13558,18758,13822
XLOC_019120,660,1109,806,807,1097,1000
XLOC_019129,0,0,0,0,0,0
XLOC_019128,0,3,0,3,0,4
XLOC_011714,0,0,0,3,0,0
XLOC_011715,5,12,10,19,7,9
XLOC_018838,3,6,5,3,5,0
XLOC_018839,7552,8693,7557,7145,8589,8240
XLOC_006404,46,54,35,35,37,44
XLOC_006405,75,43,59,55,69,64
XLOC_011712,0,0,0,0,0,0
XLOC_006407,0,0,0,0,0,0
XLOC_006408,0,0,0,0,5,0
XLOC_006409,6463,6903,7008,6167,6029,6914
XLOC_018830,6680,8073,7244,7304,8171,7861
XLOC_018831,206,246,236,194,242,284
XLOC_018836,359,411,387,348,372,357
XLOC_018837,0,5,2,8,0,0
XLOC_018834,0,0,0,0,0,0
XLOC_018835,2902,4555,3252,3145,3210,4247
XLOC_017136,0,0,0,4,0,0
XLOC_025599,5036,5374,5028,4921,5959,5533
XLOC_025598,8,43,40,17,15,35
XLOC_017137,0,0,0,0,0,0
XLOC_025595,24,32,50,17,18,18
XLOC_025594,0,0,0,0,0,0
XLOC_025597,943,1097,1052,1027,1242,1218
XLOC_025596,2,3,0,5,4,2
XLOC_025591,5267,4520,5857,4927,6175,5324
XLOC_017134,29,8,45,56,66,49
XLOC_025593,3867,6644,7578,6978,8208,6108
XLOC_025592,7,14,9,13,14,23
XLOC_017135,14481,18887,16609,20312,24009,22199
XLOC_017132,66,99,111,95,101,93
XLOC_021110,94,117,115,107,109,94
XLOC_017130,100,104,106,50,58,65
XLOC_017131,875,1439,1166,1113,1356,1183
XLOC_010449,0,0,0,0,0,0
XLOC_010448,3,0,0,0,0,0
XLOC_010443,0,0,7,0,0,0
XLOC_010442,0,0,0,0,0,0
XLOC_010441,0,0,0,0,0,0
XLOC_010440,2,4,2,0,4,12
XLOC_010447,6244,5450,5438,6408,7985,6252
XLOC_010446,637,885,639,672,714,809
XLOC_010445,7,35,8,15,23,16
XLOC_010444,2257,2199,2320,2111,2247,2083
XLOC_004318,390,325,315,254,309,247
XLOC_004319,177,155,180,161,150,120
XLOC_004312,5289,5505,4984,4982,6085,5110
XLOC_004313,0,0,0,0,0,0
XLOC_004310,3,2,0,2,0,0
XLOC_004311,12,19,24,16,21,17
XLOC_004316,0,0,0,0,0,0
XLOC_004317,310,235,204,253,335,225
XLOC_004314,0,0,0,0,0,0
XLOC_004315,0,0,0,0,0,0
XLOC_002419,1802,2627,2046,2071,2005,2195
XLOC_002418,207,258,238,246,301,285
XLOC_002417,5,0,0,0,0,4
XLOC_002416,53,64,76,61,53,92
XLOC_002415,0,0,0,3,0,7
XLOC_002414,6630,7018,6422,6194,7350,6741
XLOC_002413,2430,2699,2516,2524,2809,2449
XLOC_002412,232,533,411,414,415,422
XLOC_002411,250,304,234,446,560,536
XLOC_002410,8805,10749,9129,12266,9966,11336
XLOC_007469,5,2,7,3,2,0
XLOC_007468,0,0,0,0,0,0
XLOC_007461,1,7,9,7,6,3
XLOC_007460,15,17,2,24,19,6
XLOC_007463,529,644,589,808,795,806
XLOC_007462,20,15,21,13,16,20
XLOC_007465,484,453,497,555,555,579
XLOC_007464,0,0,0,0,0,0
XLOC_007467,0,3,0,0,0,0
XLOC_007466,0,0,0,0,0,0
XLOC_012962,4968,5029,4951,4898,6000,5369
XLOC_012963,5260,5345,5872,4608,6469,5607
XLOC_012960,4784,5485,5384,4878,5678,5526
XLOC_012961,1037,1032,1084,923,1143,1062
XLOC_012966,59,65,47,69,86,57
XLOC_012967,7,0,0,0,3,0
XLOC_012964,0,0,7,0,0,5
XLOC_012965,96,118,115,104,112,121
XLOC_012968,0,0,0,0,0,0
XLOC_012969,0,0,0,0,0,0
XLOC_005193,0,0,0,0,0,0
XLOC_005192,0,0,0,0,8,5
XLOC_005191,0,0,2,0,0,0
XLOC_005190,2552,2529,2409,2373,2691,2649
XLOC_005197,17,10,14,3,3,5
XLOC_005196,4068,3907,4111,2920,3526,3131
XLOC_005195,957,1309,1231,1090,1307,1209
XLOC_005194,102,88,83,103,79,120
XLOC_005199,85,122,98,98,104,164
XLOC_005198,0,0,0,0,0,0
XLOC_000118,160,204,239,187,338,220
XLOC_000119,4336,7793,5608,5667,5171,6656
XLOC_000110,0,0,0,0,0,0
XLOC_000111,0,0,0,0,0,0
XLOC_000112,1404,3639,2672,2679,3029,3091
XLOC_000113,0,4,0,3,4,5
XLOC_000114,1343,1139,1165,995,1122,1058
XLOC_000115,4,3,0,4,3,2
XLOC_000116,42,81,62,61,77,61
XLOC_000117,518,968,822,540,960,889
XLOC_001445,0,0,0,0,0,0
XLOC_001444,188,107,197,276,202,275
XLOC_001447,0,0,0,0,0,0
XLOC_001446,224,473,309,283,217,293
XLOC_001441,0,0,0,0,0,0
XLOC_001440,0,3,0,0,0,0
XLOC_001443,0,0,0,3,0,5
XLOC_001442,39487,33795,42977,37445,50010,38278
XLOC_001449,0,0,0,0,0,0
XLOC_001448,0,0,0,0,0,0
XLOC_001999,25,22,12,23,24,12
XLOC_001998,98,77,109,75,102,103
XLOC_001997,0,7,3,3,12,21
XLOC_001996,154,102,63,164,223,283
XLOC_001995,0,5,0,8,5,1
XLOC_001994,0,0,0,0,0,0
XLOC_001993,0,9,0,0,0,0
XLOC_001992,1308,2315,1832,1659,2106,2063
XLOC_001991,2283,1716,1585,1333,1962,2141
XLOC_001990,0,0,0,0,0,0
XLOC_000826,60,48,50,26,43,50
XLOC_000827,0,0,0,0,0,0
XLOC_000828,0,0,0,0,0,0
XLOC_000829,0,7,0,0,0,0
XLOC_008370,72,85,67,92,81,71
XLOC_008371,407,947,714,505,652,762
XLOC_003180,3407,3427,3327,3304,4366,3643
XLOC_008373,679,625,649,600,681,822
XLOC_003186,315,430,396,325,483,417
XLOC_003187,2,15,0,8,6,2
XLOC_003184,4617,4404,4502,4451,5565,4976
XLOC_003185,8364,8141,7718,7194,8776,8108
XLOC_008379,0,0,0,0,0,0
XLOC_019822,0,0,0,2,0,0
XLOC_019823,1626,1692,1638,1480,1863,1804
XLOC_019820,0,0,0,0,0,0
XLOC_019821,0,0,0,0,0,0
XLOC_019826,1910,1878,1798,1740,1879,1795
XLOC_019827,26,11,5,16,20,9
XLOC_019824,23,73,41,31,66,61
XLOC_019825,112,84,78,89,96,80
XLOC_019828,76,108,110,105,153,133
XLOC_019829,453,600,664,612,838,713
XLOC_009856,1301,1139,1365,1315,1668,1340
XLOC_009857,0,0,0,0,0,0
XLOC_009854,1602,2267,2152,2146,2420,2270
XLOC_009855,0,0,0,0,0,0
XLOC_009852,0,0,0,0,0,0
XLOC_009853,76,98,88,75,92,87
XLOC_009850,174,208,156,176,184,245
XLOC_009851,163,160,163,107,111,164
XLOC_009858,44,87,56,42,46,76
XLOC_009859,0,0,7,0,8,10
XLOC_008103,1025,996,950,832,1046,1009
XLOC_008102,0,0,0,0,0,0
XLOC_008101,0,0,0,0,0,0
XLOC_008100,9,7,8,18,21,22
XLOC_008107,404,393,370,319,348,364
XLOC_008106,5,0,0,2,5,4
XLOC_008105,0,15,14,7,18,11
XLOC_008104,111,134,172,194,236,167
XLOC_008109,0,0,0,0,0,0
XLOC_008108,2,11,3,2,11,4
XLOC_014850,215,327,227,264,268,313
XLOC_000573,154,193,193,198,216,162
XLOC_014852,0,0,0,0,0,0
XLOC_014853,0,0,0,0,0,0
XLOC_014854,669,810,722,779,755,794
XLOC_014855,0,0,0,0,0,0
XLOC_014856,0,0,0,0,4,5
XLOC_000575,78,133,88,103,92,145
XLOC_014036,793,1198,1110,559,1621,1139
XLOC_014037,10,18,7,6,11,4
XLOC_014034,0,0,0,0,0,0
XLOC_014035,2046,2696,2603,1987,2483,2290
XLOC_014032,69,87,72,71,89,73
XLOC_014033,2,0,0,0,0,0
XLOC_014030,8,10,12,5,10,28
XLOC_014031,0,0,0,0,0,0
XLOC_014038,0,0,13,0,0,0
XLOC_014039,0,0,3,0,0,0
XLOC_001228,139,159,166,152,163,147
XLOC_016668,0,0,0,0,0,0
XLOC_016665,278,439,302,277,431,435
XLOC_006306,0,0,0,0,0,0
XLOC_016667,24,19,26,22,30,24
XLOC_006304,4814,4825,4662,4368,4994,4862
XLOC_006303,10,14,15,21,24,32
XLOC_016660,0,0,0,0,0,0
XLOC_016663,3476,3562,3521,3044,3802,3493
XLOC_016662,3266,3148,2949,2721,3492,3146
XLOC_017415,0,0,0,0,0,0
XLOC_017414,1207,1472,1189,1186,1435,1475
XLOC_017417,0,21,0,0,0,0
XLOC_017416,0,0,0,0,0,0
XLOC_017411,0,0,0,0,0,0
XLOC_017410,0,0,0,0,0,0
XLOC_017413,107,99,89,97,123,125
XLOC_017412,2475,2671,2580,2610,2887,2626
XLOC_017419,16,4,7,4,9,8
XLOC_017418,0,0,0,0,0,0
XLOC_013565,0,0,0,0,0,0
XLOC_013564,779,600,699,504,666,610
XLOC_013567,0,0,0,0,0,0
XLOC_013566,111,127,96,87,126,102
XLOC_013561,0,0,0,0,0,0
XLOC_013560,0,0,0,0,0,0
XLOC_013563,3194,3009,2883,3117,3648,3343
XLOC_013562,56,84,52,26,55,85
XLOC_013569,836,453,797,384,408,383
XLOC_013568,0,0,0,0,0,0
XLOC_015819,0,0,0,0,0,0
XLOC_015818,362,240,291,270,436,378
XLOC_015817,0,0,0,0,0,0
XLOC_015816,5498,5080,5583,4670,6050,5435
XLOC_015815,4,0,0,0,0,0
XLOC_015814,0,0,0,0,0,0
XLOC_015813,289,238,217,206,271,238
XLOC_015812,55,39,42,41,44,29
XLOC_015811,2834,3246,2988,2736,3291,2955
XLOC_015810,1975,2287,1998,1637,2144,1913
XLOC_025865,0,0,0,0,0,4
XLOC_025864,53,41,35,7,38,40
XLOC_025867,298,427,301,267,294,289
XLOC_012494,598,897,757,197,471,505
XLOC_025861,3914,4968,5273,3543,6329,5380
XLOC_025860,5505,6384,5641,4566,3642,3549
XLOC_025863,18,25,14,16,21,23
XLOC_025862,0,0,0,0,0,0
XLOC_025869,0,3,0,0,0,0
XLOC_025868,0,0,0,0,0,0
XLOC_011325,18530,27357,20405,19728,20891,23604
XLOC_023138,0,0,0,0,0,0
XLOC_012492,5475,11131,8606,7138,7436,9611
XLOC_026028,0,0,0,0,0,0
XLOC_026029,64,40,46,67,64,35
XLOC_011329,125,175,166,153,188,268
XLOC_012493,51,58,60,60,57,54
XLOC_011328,7339,7401,7919,6818,8332,7240
XLOC_026024,0,0,0,0,0,0
XLOC_026025,0,0,0,0,0,0
XLOC_015109,0,0,0,0,0,0
XLOC_015108,12,3,5,0,3,0
XLOC_015105,0,0,0,0,0,0
XLOC_015104,10,83,31,31,29,17
XLOC_015107,0,0,0,0,0,0
XLOC_015106,0,0,0,0,0,0
XLOC_015101,308,543,390,286,265,478
XLOC_015100,43,51,44,40,56,30
XLOC_015103,0,0,0,0,0,0
XLOC_015102,0,0,0,0,0,0
XLOC_005351,0,0,0,0,0,0
XLOC_005350,633,1017,976,778,963,941
XLOC_005353,21,21,27,16,34,23
XLOC_005352,3,0,0,3,3,5
XLOC_005355,497,458,448,411,471,491
XLOC_005354,1017,1046,1043,925,1283,1088
XLOC_005357,2455,2856,2588,2580,3140,2014
XLOC_005356,662,585,615,567,659,590
XLOC_005359,0,2,0,0,0,0
XLOC_005358,260,234,234,128,229,214
XLOC_020998,0,0,0,0,0,0
XLOC_020999,450,473,425,428,470,486
XLOC_020996,0,0,0,0,0,0
XLOC_020997,0,0,1,0,0,0
XLOC_020994,10,7,10,9,7,15
XLOC_020995,4006,3866,3622,3744,4152,3782
XLOC_020992,2066,2808,2715,1800,3003,3559
XLOC_020993,0,0,0,0,0,0
XLOC_020990,228,257,236,219,260,256
XLOC_020991,0,0,0,0,0,0
XLOC_022848,8593,8835,9153,6817,8612,7291
XLOC_022849,457,504,427,307,611,483
XLOC_022846,108,87,87,67,73,46
XLOC_022847,512,568,580,408,487,415
XLOC_022844,0,0,0,0,0,0
XLOC_022845,0,2,2,0,5,0
XLOC_022842,1985,2061,1898,1823,2089,2071
XLOC_022843,75,55,67,67,86,78
XLOC_022840,114,125,144,116,200,133
XLOC_022841,1294,1684,1552,1301,1485,1594
XLOC_023719,7,35,0,20,28,31
XLOC_023718,1244,1412,1139,1107,1251,1149
XLOC_023715,51,55,78,60,131,116
XLOC_023714,1100,4617,4437,4887,9385,7028
XLOC_023717,71,114,59,117,132,101
XLOC_023716,0,0,0,0,0,0
XLOC_023711,0,3,0,0,0,0
XLOC_023710,0,0,0,0,0,0
XLOC_023713,0,0,0,0,0,0
XLOC_023712,874,2649,1696,896,1563,2038
XLOC_010058,169,231,192,177,212,217
XLOC_010059,472,450,514,406,539,503
XLOC_010054,66,79,89,62,78,59
XLOC_010055,4872,5278,4947,4412,5381,4925
XLOC_010056,0,6,0,3,5,3
XLOC_010057,5920,6241,5552,5311,6529,5693
XLOC_010050,204,177,164,225,200,195
XLOC_010051,1760,1951,1990,1718,1939,1836
XLOC_010052,1213,1215,1224,1106,1324,1193
XLOC_010053,1890,1960,1968,1776,1990,1894
XLOC_011909,980,1860,1275,1251,904,1460
XLOC_011908,2016,4425,2772,3000,2244,3144
XLOC_020808,39,37,25,31,41,42
XLOC_011901,22,11,19,26,39,40
XLOC_011900,1,2,0,3,3,0
XLOC_011903,19,11,4,16,12,6
XLOC_011902,13,5,6,19,19,18
XLOC_011905,0,0,0,0,0,0
XLOC_011904,146,120,217,190,150,144
XLOC_011907,2357,2884,2663,2579,3069,2873
XLOC_011906,643,797,961,748,741,846
XLOC_006198,0,0,0,0,0,0
XLOC_006199,1969,2107,2088,1894,2582,2229
XLOC_006192,0,0,0,0,0,0
XLOC_006193,46,62,45,47,26,42
XLOC_006190,0,0,0,0,0,0
XLOC_006191,0,0,0,0,0,0
XLOC_006196,0,0,0,0,0,0
XLOC_006197,0,0,0,0,0,0
XLOC_006194,0,0,0,0,0,0
XLOC_006195,0,0,0,0,0,0
XLOC_020809,0,0,0,0,0,0
XLOC_004909,4068,4567,4306,3872,4846,4176
XLOC_004908,9990,11296,10958,7009,9429,7651
XLOC_004907,14,3,13,2,5,14
XLOC_004906,20,21,19,9,12,12
XLOC_004905,160,150,155,165,234,164
XLOC_004904,2351,3915,3633,3311,3599,3655
XLOC_004903,634,786,712,744,809,759
XLOC_004902,0,0,0,0,0,0
XLOC_004901,0,3,0,0,0,0
XLOC_004900,654,657,632,639,779,585
XLOC_025007,542,1009,709,764,924,904
XLOC_025006,89,146,124,132,108,174
XLOC_025005,31,65,43,46,60,47
XLOC_025004,120,215,167,189,199,203
XLOC_025003,843,1009,794,825,914,1055
XLOC_025002,1917,3653,3837,2905,3939,3246
XLOC_025001,42,80,68,62,55,87
XLOC_025000,9,4,10,4,12,11
XLOC_025009,0,0,0,0,0,0
XLOC_025008,168,193,219,185,161,193
XLOC_021717,14,13,16,10,23,3
XLOC_021716,0,0,0,0,0,0
XLOC_021715,0,0,0,0,0,0
XLOC_021714,0,0,2,0,2,0
XLOC_021713,0,0,0,0,0,0
XLOC_021712,4496,4683,4408,4143,4441,4448
XLOC_021711,0,0,0,0,0,0
XLOC_021710,0,0,0,0,0,0
XLOC_021719,6121,8003,6491,6627,8008,7741
XLOC_021718,5,0,0,0,0,5
XLOC_007249,1917,2953,2285,2255,2183,2604
XLOC_007248,3375,4141,4109,3612,3826,4055
XLOC_007241,0,0,0,0,0,0
XLOC_007240,297,183,318,283,301,231
XLOC_007243,3,5,7,0,3,3
XLOC_007242,0,0,0,0,0,0
XLOC_007245,46,29,25,39,38,30
XLOC_007244,16,14,8,7,17,19
XLOC_007247,7,7,0,0,0,0
XLOC_007246,3173,3211,2934,2810,3460,3283
XLOC_012342,8,8,10,3,14,7
XLOC_012343,36,17,36,26,23,18
XLOC_012340,685,546,530,617,745,694
XLOC_012341,198,142,221,139,145,117
XLOC_012346,0,7,10,10,2,6
XLOC_012347,1790,1905,1970,1711,2308,1966
XLOC_012344,8,0,0,0,5,13
XLOC_012345,11752,20724,13248,13536,12708,11830
XLOC_012348,11,88,71,63,51,103
XLOC_012349,578,1230,705,895,653,889
XLOC_002996,0,0,0,0,0,0
XLOC_002997,87,81,68,107,56,75
XLOC_002994,0,0,0,0,0,0
XLOC_019599,22,32,24,36,40,31
XLOC_002992,0,0,0,0,0,0
XLOC_002993,2480,3806,4251,5103,6658,5590
XLOC_002990,1,0,0,2,0,0
XLOC_002991,0,0,0,0,0,0
XLOC_019592,5,5,9,0,9,0
XLOC_019593,0,0,0,0,0,0
XLOC_019590,0,0,0,0,0,0
XLOC_019591,661,568,623,495,605,484
XLOC_019596,0,0,0,0,0,0
XLOC_019597,5511,5681,5976,5631,7595,6440
XLOC_019594,0,0,2,0,0,0
XLOC_002999,0,0,0,0,0,0
XLOC_012055,9001,11044,9652,9417,10437,11252
XLOC_024879,1401,1657,1733,1415,1727,1604
XLOC_024878,0,2,0,0,0,0
XLOC_024875,10,20,16,6,14,22
XLOC_024874,43,56,42,19,69,56
XLOC_024877,0,7,8,7,0,3
XLOC_024876,5054,4851,4947,4291,4960,4647
XLOC_024871,0,0,2,0,0,0
XLOC_024870,0,0,0,0,0,0
XLOC_024873,0,0,0,1,0,0
XLOC_024872,0,0,0,0,0,0
XLOC_000738,0,0,0,0,0,4
XLOC_000739,1599,1619,1567,1478,1666,1720
XLOC_000730,0,0,0,0,0,0
XLOC_000731,3,12,7,0,5,9
XLOC_000732,0,0,0,0,0,0
XLOC_000733,0,1,0,0,0,0
XLOC_000734,320,393,396,311,349,375
XLOC_000735,140,120,178,123,148,118
XLOC_000736,883,835,695,729,824,804
XLOC_000737,14,17,13,17,13,14
XLOC_012335,0,0,0,0,0,0
XLOC_004297,15,24,15,28,18,27
XLOC_004296,7,2,4,5,2,0
XLOC_004295,7,17,2,10,8,4
XLOC_004294,4074,4420,4489,3754,4941,4496
XLOC_004293,7409,7562,7434,7285,9358,8313
XLOC_004292,7253,6966,6488,6628,7759,6953
XLOC_004291,0,0,0,0,0,0
XLOC_004290,628,1010,715,783,638,837
XLOC_020804,0,0,0,0,0,0
XLOC_004299,15,5,1,5,8,9
XLOC_004298,2,1,7,0,2,3
XLOC_018649,939,1137,1031,878,1244,1050
XLOC_018648,0,3,5,3,0,0
XLOC_006675,5873,10856,9175,9126,11001,9924
XLOC_006674,271,428,283,230,306,290
XLOC_006673,0,0,0,0,0,0
XLOC_006672,1522,3430,2076,1998,1410,2170
XLOC_006671,645,744,582,573,957,1071
XLOC_006670,826,697,532,762,1458,1532
XLOC_018641,6,0,0,0,3,5
XLOC_018640,0,5,4,0,0,2
XLOC_018643,5,5,0,2,0,5
XLOC_018642,3,0,0,5,8,6
XLOC_018645,3,0,0,5,3,3
XLOC_018644,5,2,6,0,2,5
XLOC_006679,0,0,0,0,0,0
XLOC_018646,11,3,0,0,9,11
XLOC_004129,17,17,28,23,12,21
XLOC_004128,1432,1478,1353,1369,1432,1531
XLOC_004121,0,0,0,0,0,0
XLOC_004120,0,0,0,0,0,0
XLOC_004123,24,20,13,17,19,12
XLOC_004122,4068,4963,4356,4146,5143,4598
